id,loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,mths_since_last_delinq,open_acc,revol_bal,total_acc,out_prncp,total_pymnt,total_rec_prncp,total_rec_int
6176186,28000,28000, 60 months,20.31%,746.67,10+ years,MORTGAGE,125000,Current,debt_consolidation,NC,13.69,6,28/07/1991 7:10,2,13,11278,22,25993.84,5218.99,2006.16,3212.83
6176441,6000,6000, 36 months,13.68%,204.14,2 years,MORTGAGE,40000,Current,debt_consolidation,NJ,4.71,0,21/07/1998 8:03,70,11,5473,16,5017.08,1428.42,982.92,445.5
6176677,13200,13200, 36 months,20.31%,492.65,9 years,RENT,76500,Current,debt_consolidation,GA,7.59,0,11/01/2006 6:35,46,9,5070,30,11219.38,3444.21,1980.62,1463.59
6176924,30000,30000, 60 months,14.33%,703.2,3 years,MORTGAGE,1.00E+05,Current,home_improvement,TX,18.96,0,20/10/1998 12:56,56,11,17657,39,27500.41,4915.89,2499.59,2416.3
6177112,21000,21000, 36 months,6.62%,644.78,10+ years,MORTGAGE,110000,Current,debt_consolidation,WI,10.77,0,16/08/1999 3:18,NA,16,62441,29,17242.36,4505.41,3757.64,747.77
6177275,6000,6000, 36 months,18.85%,219.49,6 years,RENT,29000,Current,credit_card,CA,30.62,0,02/11/2007 6:57,NA,11,6277,12,5082.79,1533.28,917.21,616.07
6177471,8000,8000, 36 months,12.35%,267.06,10+ years,MORTGAGE,70000,Current,debt_consolidation,KY,19.51,0,16/09/1999 6:55,NA,11,5905,23,6666.3,1869.42,1333.7,535.72
6177654,17525,17525, 36 months,16.78%,622.9,6 years,MORTGAGE,57200,Current,debt_consolidation,NJ,11.77,0,17/04/2005 11:20,NA,9,18700,15,14772.42,4350.99,2752.58,1598.41
6177863,15000,15000, 60 months,13.68%,346.55,10+ years,MORTGAGE,65800,Current,debt_consolidation,MI,27.63,0,02/07/1990 9:37,NA,17,21951,38,13918.69,2074.56,1081.31,993.25
6178042,15000,15000, 36 months,17.56%,538.99,10+ years,RENT,60000,Current,credit_card,CA,17.5,0,20/01/1999 6:37,34,8,9407,11,12666.17,3767.75,2333.83,1433.92
6178180,15000,15000, 36 months,15.22%,521.6,n/a,MORTGAGE,62087.43,Current,debt_consolidation,TX,16.16,1,23/04/1987 10:05,1,19,11437,35,12596.32,3642.24,2403.68,1238.56
6178372,8500,8500, 36 months,6.62%,260.99,< 1 year,RENT,51000,Current,debt_consolidation,CA,8.26,0,19/11/2004 12:36,NA,8,4021,14,6976.28,1826.93,1523.72,303.21
6178564,10000,10000, 36 months,12.35%,333.82,10+ years,MORTGAGE,130000,Current,debt_consolidation,NY,13.53,0,08/08/2001 4:29,NA,13,32211,33,8336.06,2332.3,1663.94,668.36
6178775,20000,20000, 36 months,13.68%,680.45,10+ years,MORTGAGE,50000,Current,wedding,CA,16.97,0,25/07/1998 6:49,NA,5,8938,14,16722.9,4762.49,3277.1,1485.39
6178912,14400,14400, 60 months,15.88%,349.27,10+ years,MORTGAGE,68000,Current,debt_consolidation,FL,34.13,0,14/07/2000 11:23,69,8,41946,32,13243.94,2444.89,1156.06,1288.83
6179121,14000,14000, 36 months,12.35%,467.35,6 years,RENT,84000,Current,debt_consolidation,UT,9.01,0,04/06/2002 4:35,36,3,7365,21,11668.1,3268.58,2331.9,936.68
6179426,30000,30000, 60 months,16.78%,742.04,1 year,RENT,165000,Current,debt_consolidation,GA,12.25,0,13/01/1995 9:24,NA,15,27863,39,27649.17,5185.67,2350.83,2834.84
6179637,6500,6500, 36 months,19.52%,239.98,5 years,RENT,63000,Current,debt_consolidation,CA,3.92,0,23/11/1998 3:25,NA,6,6699,13,5513.15,1679.86,986.85,693.01
6179809,10000,10000, 36 months,8.90%,317.54,< 1 year,RENT,40000,Current,debt_consolidation,CA,29.25,0,16/02/2000 7:47,NA,10,19386,31,8261.9,2217.8,1738.1,479.7
6180004,10000,10000, 36 months,18.85%,365.81,6 years,RENT,65000,Current,other,NY,9.38,0,22/07/1999 7:51,26,7,6445,11,8468.23,2560.67,1531.77,1028.9
6180241,4450,4450, 36 months,14.33%,152.81,2 years,RENT,15000,Current,debt_consolidation,KY,12.64,0,31/01/1986 10:20,NA,8,5247,14,3726.81,1069.67,723.19,346.48
6180516,6900,6900, 36 months,20.31%,257.52,5 years,RENT,37000,Current,other,NY,18.75,0,30/11/1998 7:19,NA,9,3982,32,5865.23,1799.4,1034.77,764.63
6180754,10000,10000, 36 months,15.22%,347.74,10+ years,RENT,45000,Current,debt_consolidation,LA,19.28,0,16/03/1995 1:22,NA,10,9971,12,8393.56,2434.18,1606.44,827.74
6184631,28000,28000, 60 months,15.88%,679.13,10+ years,MORTGAGE,87286,Current,debt_consolidation,TX,18.94,0,18/06/1991 6:25,NA,12,34535,31,26087.17,4072.43,1912.83,2159.6
6184846,6075,6075, 36 months,10.64%,197.86,6 years,RENT,21000,Current,debt_consolidation,PA,25.71,2,15/06/1999 10:54,11,10,12836,19,4888.38,1580.57,1186.62,393.95
6185011,22100,22100, 60 months,19.52%,579.63,10+ years,MORTGAGE,50000,Current,debt_consolidation,TX,29.95,0,25/05/2003 12:40,NA,10,23127,23,20237.13,4632.49,1862.87,2769.62
6185230,10000,10000, 36 months,9.71%,321.32,4 years,RENT,35000,Fully Paid,credit_card,OH,13.82,0,04/10/1995 4:17,NA,8,10164,14,0,10236.69,10000,236.69
6185439,11000,11000, 36 months,9.71%,353.45,10+ years,OWN,44300,Current,debt_consolidation,NY,15.74,0,25/02/1984 5:25,NA,23,23771,38,9104.42,2472.77,1895.58,577.19
6185675,12000,12000, 36 months,10.64%,390.83,7 years,MORTGAGE,90000,Current,debt_consolidation,CT,28.24,0,11/02/2000 5:09,NA,14,16500,33,9958.74,2731.12,2041.26,689.86
6185845,18650,18650, 60 months,15.88%,452.35,7 years,MORTGAGE,52000,Current,debt_consolidation,IN,21.81,0,09/12/1994 8:25,33,9,6480,26,17152.93,3166.1,1497.07,1669.03
6186056,5600,5600, 36 months,17.56%,201.22,5 years,RENT,65000,Current,debt_consolidation,CA,14.38,0,03/09/2007 6:05,30,8,6411,15,4729.95,1404.62,870.05,534.57
6186206,26000,26000, 36 months,14.33%,892.8,10+ years,MORTGAGE,80500,Fully Paid,debt_consolidation,NJ,13.04,2,03/06/1990 2:55,18,6,13983,31,0,26691.7,26000,691.7
6186443,12000,12000, 36 months,7.62%,373.94,10+ years,RENT,56450,Current,credit_card,CA,5.38,0,24/09/1997 7:07,NA,8,11837,16,9881.77,2610.09,2118.23,491.86
6186667,2750,2750, 36 months,18.85%,100.6,5 years,RENT,73401,Current,debt_consolidation,NY,2.75,1,08/11/2000 5:20,22,2,406,17,2330.46,701.33,419.54,281.79
6186808,14000,14000, 36 months,15.88%,491.37,3 years,RENT,57317,Current,debt_consolidation,CA,27.78,0,13/07/1994 9:08,NA,12,8837,30,11771.04,3438.47,2228.96,1209.51
6186991,5000,5000, 36 months,18.25%,181.39,6 years,RENT,40000,Current,other,CA,14.4,0,02/03/1985 11:24,NA,7,13516,11,4228.77,1268.54,771.23,497.31
6187210,10000,10000, 36 months,13.05%,337.19,10+ years,MORTGAGE,65000,Current,credit_card,KY,16.86,1,21/02/1987 9:35,17,13,13169,27,8347.79,2360.33,1652.21,708.12
6187462,16000,16000, 36 months,17.56%,574.92,10+ years,RENT,89000,Current,debt_consolidation,CA,23.72,0,03/09/2002 4:21,66,15,6577,26,13513.2,4014.71,2486.8,1527.91
6187643,12000,12000, 36 months,9.71%,385.58,5 years,MORTGAGE,53000,Current,debt_consolidation,NV,18.27,0,14/01/2000 9:51,35,5,6458,14,9934.71,2694.16,2065.29,628.87
6187838,20000,20000, 60 months,15.22%,478.12,10+ years,MORTGAGE,72500,Current,debt_consolidation,KY,11.54,0,30/06/2003 4:21,NA,10,9804,18,18370.26,3341.73,1629.74,1711.99
6188084,6000,6000, 36 months,18.85%,219.49,10+ years,OWN,78500,Current,debt_consolidation,CO,23.37,2,04/06/1996 8:01,15,8,6823,31,5082.67,1533.49,917.33,616.16
6188260,24000,24000, 36 months,10.64%,781.65,3 years,MORTGAGE,71000,Current,credit_card,CA,22.6,0,21/01/1993 10:28,NA,11,28489,16,19913.9,5467.07,4086.1,1380.97
6188405,12375,12375, 36 months,11.55%,408.38,10+ years,RENT,45000,Current,debt_consolidation,TX,23.39,0,13/06/2000 2:06,NA,11,7004,16,10295.08,2852.64,2079.92,772.72
6188558,10800,10800, 36 months,14.33%,370.86,< 1 year,RENT,40000,Current,credit_card,TX,25.62,0,19/03/2005 4:05,NA,9,12733,28,9047.15,2592.66,1752.85,839.81
6188779,6000,6000, 60 months,23.50%,170.88,2 years,OWN,78580,Current,home_improvement,PA,17.16,0,01/01/1997 8:38,59,12,31165,22,5604.14,1194.69,395.86,798.83
6188989,29400,29400, 36 months,18.25%,1066.58,5 years,MORTGAGE,199597,Current,credit_card,NJ,27.37,0,04/04/1991 12:20,NA,15,123602,18,24862.42,7463.54,4537.58,2925.96
6189162,8000,8000, 36 months,18.85%,292.65,10+ years,MORTGAGE,150000,Current,other,NJ,9.41,0,07/10/2001 3:43,NA,12,27951,22,6775.24,2047.43,1224.76,822.67
6189322,16000,16000, 60 months,22.20%,443.73,6 years,MORTGAGE,81500,Current,credit_card,CA,4.42,0,30/07/2003 12:00,43,6,10148,17,14906.69,3106.11,1093.31,2012.8
6189507,30000,30000, 36 months,13.68%,1020.68,7 years,MORTGAGE,119015,Current,debt_consolidation,AZ,18.76,1,05/05/1985 12:44,14,9,18908,38,25084.46,7143.57,4915.54,2228.03
6189674,8000,8000, 36 months,6.62%,245.63,10+ years,OWN,1.00E+05,Current,debt_consolidation,TX,14.95,0,07/09/1984 3:50,42,18,37826,36,6565.96,1719.41,1434.04,285.37
6189836,9100,9100, 36 months,18.85%,332.89,10+ years,MORTGAGE,94600,Current,debt_consolidation,MD,22.9,0,21/06/1999 7:36,NA,14,12046,21,7710.17,2323.37,1389.83,933.54
6190031,14300,14300, 36 months,18.85%,523.1,10+ years,RENT,37000,Current,other,PA,25.75,0,14/03/2001 3:02,44,8,17210,22,12109.63,3661.7,2190.37,1471.33
6190222,15000,15000, 36 months,8.90%,476.3,3 years,RENT,65000,Current,debt_consolidation,AZ,19.99,0,01/06/2003 10:15,NA,9,15465,18,12392.85,3326.75,2607.15,719.6
6190396,9925,9925, 36 months,20.31%,370.42,< 1 year,RENT,36000,Current,small_business,FL,1.67,0,03/12/2002 12:07,NA,3,697,3,8434.46,2591.98,1490.54,1101.44
6190592,21725,21725, 60 months,21.60%,595.1,10+ years,MORTGAGE,85000,Current,debt_consolidation,FL,11.01,0,18/01/2000 2:42,55,8,12086,18,20217.24,4165.49,1507.76,2657.73
6190771,15000,15000, 36 months,15.88%,526.47,10+ years,RENT,75000,Current,credit_card,CA,7.79,0,20/12/1993 5:03,41,6,12626,13,12612.12,3683.61,2387.88,1295.73
6190931,11500,11500, 36 months,19.52%,424.58,10+ years,MORTGAGE,42000,Current,debt_consolidation,CO,30.49,0,22/09/1993 3:13,37,18,11518,31,9756.01,2968.7,1743.99,1224.71
6204585,13250,13250, 36 months,14.33%,454.99,6 years,RENT,84000,Current,other,NY,2.7,0,13/09/1999 9:18,NA,7,6164,14,10779.71,3631.87,2470.29,1161.58
6204770,6000,6000, 36 months,9.71%,192.79,8 years,MORTGAGE,46000,Current,credit_card,SC,10.28,1,03/11/1995 11:28,8,14,10385,26,4814.15,1540.64,1185.85,354.79
6205003,12000,12000, 36 months,15.22%,417.28,8 years,MORTGAGE,60000,Current,debt_consolidation,GA,25.4,0,07/04/1995 4:20,52,16,8762,36,10072.32,2920.96,1927.68,993.28
6205188,10000,10000, 36 months,15.22%,347.74,6 years,RENT,65000,Current,credit_card,CA,20.42,0,08/06/2006 6:26,NA,17,13726,24,8395.73,2430.89,1604.27,826.62
6205336,11500,11500, 36 months,13.68%,391.26,8 years,RENT,34000,Current,debt_consolidation,NY,16.76,0,21/12/2003 11:32,NA,6,14747,24,9615.73,2738.34,1884.27,854.07
6205519,14400,14400, 36 months,10.64%,468.99,3 years,MORTGAGE,50000,Current,credit_card,CO,24.58,0,09/11/1994 7:42,NA,12,19420,31,11949.52,3278.66,2450.48,828.18
6205751,16000,16000, 36 months,9.71%,514.1,n/a,MORTGAGE,66000,Current,debt_consolidation,AR,29.78,0,19/02/1987 11:08,NA,12,13899,30,13243.3,3596.11,2756.7,839.41
6205886,8000,8000, 36 months,15.88%,280.79,9 years,MORTGAGE,150000,Current,debt_consolidation,CA,14.66,2,05/06/2001 2:17,2,11,6900,25,6729.2,1960.35,1270.8,689.55
6206018,5325,5325, 36 months,15.88%,186.9,5 years,RENT,30000,Current,credit_card,CA,16.84,0,24/01/2009 3:26,NA,5,4551,7,4477.94,1306.69,847.06,459.63
6206159,5375,5375, 36 months,18.85%,196.62,4 years,RENT,54000,Current,debt_consolidation,CA,9.69,0,29/02/2008 6:12,42,5,1383,8,4554,1372.49,821,551.49
6206375,12000,12000, 36 months,9.71%,385.58,5 years,MORTGAGE,120000,Current,debt_consolidation,MN,14.35,0,02/09/1996 9:32,43,16,19277,35,9933.8,2695.35,2066.2,629.15
6206538,3200,3200, 36 months,21.60%,121.55,5 years,OWN,44700,Current,other,NY,25.32,0,03/11/2001 8:03,NA,18,2813,28,2727.44,850.85,472.56,378.29
6206699,20000,20000, 60 months,10.64%,431.27,10+ years,MORTGAGE,93000,Current,debt_consolidation,CA,7.08,0,10/08/2000 11:45,NA,6,41277,14,18183.39,3004.12,1816.61,1187.51
6206916,35000,35000, 36 months,12.35%,1168.37,10+ years,MORTGAGE,115000,Current,debt_consolidation,IN,14.92,0,09/09/2000 4:08,NA,22,28693,46,29167.62,8175.16,5832.38,2342.78
6207215,11700,11700, 36 months,11.55%,386.1,2 years,RENT,35000,Current,debt_consolidation,TX,20.79,0,27/07/2003 6:26,NA,15,16822,26,9733.34,2697.31,1966.66,730.65
6207366,20000,20000, 36 months,12.35%,667.64,3 years,MORTGAGE,75000,Current,credit_card,AL,19.12,2,13/10/1988 11:34,3,9,19294,34,16668.86,4669.21,3331.14,1338.07
6207607,6000,6000, 36 months,11.55%,198,< 1 year,RENT,33000,Current,debt_consolidation,CA,24.29,0,13/03/2006 9:16,NA,7,5841,9,4991.18,1383.62,1008.82,374.8
6207786,15000,15000, 36 months,10.64%,488.53,2 years,RENT,115000,Current,credit_card,NY,5.69,0,26/09/2003 8:58,NA,11,17722,12,12447.35,3415.37,2552.65,862.72
6208074,4050,4050, 36 months,24.08%,159.07,5 years,RENT,52000,Current,other,PA,6.07,0,30/08/2008 2:33,NA,5,6521,5,3471.97,1112.58,578.03,534.55
6208294,20000,20000, 36 months,10.64%,651.37,2 years,MORTGAGE,60000,Current,debt_consolidation,CA,8.42,0,06/02/1990 6:59,47,11,16417,17,16594.31,4556.72,3405.69,1151.03
6208516,14125,14125, 36 months,16.78%,502.05,< 1 year,MORTGAGE,81500,Current,house,NC,34.28,3,29/12/1991 8:22,1,12,44251,30,11901.71,3514.35,2223.29,1291.06
6208666,13800,13800, 60 months,13.68%,318.82,3 years,MORTGAGE,65100,Current,debt_consolidation,KY,7.76,0,26/10/1986 12:12,NA,8,12735,18,12630.09,2231.74,1169.91,1061.83
6208807,5000,5000, 36 months,9.71%,160.66,2 years,RENT,51000,Current,debt_consolidation,NJ,15.68,0,07/09/2001 5:38,54,10,5494,17,4139.44,1122.59,860.56,262.03
6209045,17000,17000, 36 months,10.64%,553.67,3 years,RENT,40000,Current,debt_consolidation,CA,12.15,0,31/01/1986 9:50,NA,9,16725,12,14531.82,3317.07,2468.18,848.89
6209196,28000,28000, 36 months,9.71%,899.68,10+ years,MORTGAGE,1.00E+05,Current,home_improvement,CA,10.1,0,17/02/1994 11:28,38,9,13494,22,23172.27,6297.76,4827.73,1470.03
6209376,11000,11000, 36 months,8.90%,349.29,7 years,RENT,36000,Current,credit_card,NJ,29.5,0,18/12/1999 4:09,NA,10,14056,31,9087.62,2440.2,1912.38,527.82
6209593,4000,4000, 36 months,7.90%,125.17,n/a,MORTGAGE,42000,Current,debt_consolidation,WA,24.06,0,17/02/1977 12:10,NA,15,19479,57,3295.34,874.93,704.66,170.27
6209751,13400,13400, 60 months,19.52%,351.45,4 years,MORTGAGE,42408,Current,debt_consolidation,CO,21.05,0,23/02/1999 11:35,NA,8,15835,12,12419.93,2457.33,980.07,1477.26
6209906,8575,8575, 36 months,11.55%,282.98,9 years,RENT,45379,Current,debt_consolidation,FL,9.41,0,24/08/2004 11:34,NA,5,3013,19,7132.19,1978.83,1442.81,536.02
6210122,15000,15000, 60 months,16.78%,371.02,7 years,RENT,43700,Current,credit_card,TX,29.6,0,10/04/1990 2:35,NA,21,21089,30,13824.73,2592.52,1175.27,1417.25
6210319,19000,19000, 36 months,11.55%,627,10+ years,MORTGAGE,87078,Current,debt_consolidation,UT,16.26,0,25/09/1998 5:30,NA,20,17226,52,15799.9,4389,3200.1,1188.9
6214583,26500,26500, 60 months,20.80%,713.94,10+ years,OWN,60000,Current,debt_consolidation,TX,28.64,0,09/02/1978 7:45,40,7,17468,38,23112.37,5999.63,3387.63,2612
6224564,31500,31500, 36 months,15.22%,1095.36,8 years,OWN,150000,Current,credit_card,CA,8.9,0,08/06/1996 2:39,NA,7,25238,17,26441.84,7664.51,5058.16,2606.35
6224791,3575,3575, 36 months,22.20%,136.91,n/a,RENT,12888.8,Current,debt_consolidation,MI,12.57,0,31/05/2009 9:36,NA,3,6317,3,3053.61,954.03,521.39,432.64
6225077,25000,25000, 60 months,13.68%,577.57,10+ years,MORTGAGE,70000,Current,debt_consolidation,WA,12.1,0,04/08/1991 1:01,NA,7,13967,21,22880.7,4042.85,2119.3,1923.55
6225324,4000,4000, 36 months,18.25%,145.12,10+ years,RENT,85000,Current,home_improvement,NY,9.08,0,14/10/2006 4:45,NA,9,6510,13,3382.38,1015.84,617.62,398.22
6234600,31300,31300, 60 months,20.31%,834.67,2 years,MORTGAGE,70000,Current,debt_consolidation,FL,26.47,0,16/09/1984 11:30,NA,10,21363,31,2011.41,31992.44,29288.59,2703.85
6234796,8875,8875, 36 months,10.64%,289.05,10+ years,OWN,90000,Current,debt_consolidation,CA,2.41,0,18/02/2000 12:57,42,11,3574,18,7362.74,2023.35,1512.26,511.09
6234991,24000,24000, 60 months,16.78%,593.63,3 years,RENT,86153,Current,credit_card,CA,26.91,0,30/09/2003 11:53,NA,16,25849,24,22116.26,4155.34,1883.74,2271.6
6235189,21000,21000, 36 months,11.55%,693,5 years,RENT,120000,Current,debt_consolidation,TX,8.32,0,22/10/1993 2:43,32,10,4551,21,17463.05,4851,3536.95,1314.05
6235380,10000,10000, 36 months,6.62%,307.04,10+ years,MORTGAGE,48000,Current,debt_consolidation,GA,16.18,0,15/10/2000 5:41,37,9,7209,21,8213.16,2142.42,1786.84,355.58
6235590,31000,31000, 36 months,13.05%,1045.26,8 years,RENT,108060,Current,credit_card,WA,20.44,0,14/11/2000 10:40,NA,10,31840,23,25878.52,7316.61,5121.48,2195.13
6244798,19000,19000, 36 months,7.90%,594.52,10+ years,RENT,68000,Current,debt_consolidation,NY,8.15,0,07/11/1990 7:49,NA,9,3226,16,15652.78,4156.11,3347.22,808.89
6245008,8000,8000, 36 months,20.31%,298.58,3 years,RENT,38646,Current,debt_consolidation,CA,21.61,0,10/08/2007 12:10,NA,8,6729,8,6798.88,2088.66,1201.12,887.54
6245127,10000,10000, 36 months,12.35%,333.82,3 years,MORTGAGE,60000,Current,debt_consolidation,LA,15,0,16/09/2000 8:14,NA,8,10407,20,8333.11,2336.46,1666.89,669.57
6245295,16825,16825, 60 months,24.50%,488.92,9 years,RENT,43000,Current,credit_card,FL,27.77,0,07/02/2002 4:01,NA,8,15145,30,15742.69,3422.23,1082.31,2339.92
6245446,8500,8500, 36 months,13.05%,286.61,6 years,RENT,45000,Current,debt_consolidation,CA,26.85,0,17/02/2006 9:53,NA,12,7295,23,7096.52,2005.01,1403.48,601.53
6254604,12000,12000, 36 months,11.55%,396,10+ years,MORTGAGE,90000,Current,credit_card,WI,8.01,0,08/07/1996 4:17,NA,10,24890,31,9858.78,2888.99,2141.22,747.77
6254835,15000,15000, 36 months,20.31%,559.83,3 years,MORTGAGE,1.00E+05,Current,credit_card,MD,17.95,0,21/09/1999 9:23,NA,20,18777,40,12746.45,3918.81,2253.55,1665.26
6255026,10000,10000, 36 months,13.68%,340.23,10+ years,MORTGAGE,110000,Current,debt_consolidation,CA,3.61,0,19/09/1988 1:32,40,11,10465,36,8361.82,2380.7,1638.18,742.52
6255237,10000,10000, 36 months,11.55%,330,2 years,MORTGAGE,2.00E+05,Current,home_improvement,CA,5.58,0,11/11/1995 1:10,NA,12,18373,31,8315.74,2310,1684.26,625.74
6255435,16500,16500, 36 months,20.80%,619.95,10+ years,RENT,70000,Current,debt_consolidation,CA,8.14,0,02/12/1991 4:23,NA,10,10252,24,14045.24,4325.51,2454.76,1870.75
6255565,7000,7000, 36 months,17.56%,251.53,2 years,RENT,28000,Current,credit_card,NV,20.14,0,02/06/2003 7:34,NA,7,12138,12,5912.71,1755.32,1087.29,668.03
6264660,9000,9000, 36 months,12.35%,300.44,< 1 year,OWN,26000,Current,debt_consolidation,IL,28.11,0,05/12/2008 10:00,NA,17,11217,20,7501.73,2100.08,1498.27,601.81
6264816,4000,4000,,,NA,,,NA,,,FL,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
6265040,7200,7200, 36 months,8.90%,228.63,10+ years,MORTGAGE,61050,Current,debt_consolidation,AR,17.94,0,01/07/1986 1:09,NA,11,12771,18,5948.61,1596.77,1251.39,345.38
6265190,8000,8000, 36 months,20.31%,298.58,1 year,RENT,35000,Current,wedding,CA,17.86,0,13/11/2006 1:31,NA,9,7402,9,6798.36,2089.57,1201.64,887.93
6265394,7000,7000, 36 months,13.05%,236.03,10+ years,RENT,27100,Current,debt_consolidation,CA,24.09,0,26/09/1998 5:49,NA,13,9844,24,5845.06,1649.93,1154.94,494.99
6265580,8000,8000, 36 months,10.64%,260.55,10+ years,RENT,55000,Current,debt_consolidation,NJ,6.31,0,28/02/1998 8:40,NA,8,7390,21,6639.78,1819.93,1360.22,459.71
6284587,12000,12000, 36 months,8.90%,381.04,10+ years,RENT,63500,Current,debt_consolidation,CA,13.62,1,07/08/1986 11:21,14,18,14567,35,9914.61,2660.98,2085.39,575.59
6284768,12000,12000, 36 months,10.99%,392.81,8 years,MORTGAGE,90000,Current,credit_card,NY,9.97,0,26/09/1986 12:00,60,7,19654,11,11143.47,1178.43,856.53,321.9
6284992,4400,4400, 36 months,15.61%,153.85,8 years,RENT,39000,Current,debt_consolidation,IL,17.13,0,22/09/2000 7:26,NA,5,14620,9,4006.17,615.04,393.83,221.21
6285134,9500,9500, 36 months,6.03%,289.14,2 years,MORTGAGE,40000,Current,debt_consolidation,FL,12.75,0,10/11/2001 12:11,NA,25,563,45,7785.56,2022.72,1714.44,308.28
6285393,10000,10000, 36 months,14.33%,343.39,10+ years,RENT,60000,Current,debt_consolidation,CA,23.63,0,08/02/2002 4:27,76,15,10887,18,8378.39,2398.55,1621.61,776.94
6285561,24575,24575, 60 months,17.56%,618.18,2 years,RENT,55000,Current,credit_card,CA,12.95,0,25/10/2004 9:40,NA,6,25712,12,22686.83,4319.91,1888.17,2431.74
6285780,4950,4950,,,NA,,,NA,,,MO,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
6285967,2800,2800, 36 months,13.68%,95.27,6 years,MORTGAGE,39000,Current,debt_consolidation,NH,4.71,3,07/10/2002 10:06,8,7,1458,9,2341.14,666.82,458.86,207.96
6286164,26000,26000, 60 months,20.31%,693.34,10+ years,MORTGAGE,61500,Late (31-120 days),debt_consolidation,UT,16.25,0,25/07/1999 12:46,65,11,13158,22,24692.76,3459.25,1307.24,2152.01
6286381,18550,18550, 60 months,15.22%,443.45,< 1 year,OWN,42000,Current,credit_card,UT,22.6,0,21/03/1983 2:57,NA,16,25628,33,17036.15,3104.15,1513.85,1590.3
6286676,6000,6000, 36 months,6.62%,184.23,4 years,MORTGAGE,65000,Fully Paid,debt_consolidation,GA,17.56,0,02/05/2004 1:30,NA,12,4240,23,0,6156.88,6000,156.88
6286863,35000,35000, 36 months,17.56%,1257.63,< 1 year,MORTGAGE,95000,Current,debt_consolidation,NY,28.51,0,18/04/1995 11:45,31,16,32757,26,30366.49,7535.82,4633.51,2902.31
6287063,20000,20000, 36 months,6.03%,608.72,10+ years,MORTGAGE,150000,Current,debt_consolidation,TN,16.05,0,08/12/1996 8:41,NA,9,48493,19,16388.85,4260.48,3611.15,649.33
6287228,9000,9000, 36 months,12.35%,300.44,10+ years,RENT,50000,Current,debt_consolidation,AZ,18.91,1,06/01/2003 11:17,21,11,10712,16,7499.6,2103.08,1500.4,602.68
6287500,10000,10000, 36 months,9.71%,321.32,10+ years,MORTGAGE,35000,Fully Paid,debt_consolidation,CA,11.9,0,26/12/2004 3:23,NA,10,6665,12,0,10159.92,10000,159.92
6287749,3000,3000,,,NA,,,NA,,,WA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
6288045,5000,5000, 36 months,11.55%,165,< 1 year,RENT,27600,Current,debt_consolidation,CA,8.3,0,24/01/1994 8:36,NA,8,5190,16,4159.76,1152.41,840.24,312.17
6288240,30225,30225, 60 months,24.08%,870.92,8 years,MORTGAGE,78000,Current,home_improvement,CA,6.31,0,28/10/2004 12:39,NA,4,5087,7,28259.26,6095.46,1965.74,4129.72
6288431,10000,10000, 36 months,10.64%,325.69,4 years,MORTGAGE,50000,Current,debt_consolidation,MD,14.62,0,30/10/1998 3:44,73,12,12367,17,8299.81,2274.79,1700.19,574.6
6288603,28000,28000, 36 months,7.90%,876.13,10+ years,MORTGAGE,126251,Current,credit_card,VA,11.72,0,17/12/1989 12:50,NA,11,43160,12,23062.08,6131.23,4937.92,1193.31
6288827,35000,35000, 36 months,15.22%,1217.07,10+ years,RENT,127068,Current,debt_consolidation,CA,27.59,0,28/08/1993 9:57,NA,9,28119,16,29383.65,8510.25,5616.35,2893.9
