id,loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,mths_since_last_delinq,open_acc,revol_bal,total_acc,out_prncp,total_pymnt,total_rec_prncp,total_rec_int,loan_performance
4064991,19400,19400, 36 months,11.14,636.42,10+ years,MORTGAGE,70200.0,Current,credit_card,NY,15.78,0.0,1990-10-25 06:40:00,,12.0,36348.0,22.0,14141.07,7000.32,5258.93,1741.39,Good
4074860,15000,15000, 36 months,13.11,506.21,10+ years,MORTGAGE,97000.0,Current,credit_card,NY,4.7,0.0,1989-09-30 02:37:00,26.0,5.0,15351.0,17.0,11028.19,5559.21,3971.81,1587.4,Good
4075006,15000,15000, 36 months,14.33,515.08,7 years,RENT,65000.0,Current,debt_consolidation,NY,11.04,2.0,2005-04-14 09:21:00,11.0,7.0,8257.0,11.0,11459.69,5142.6,3540.31,1602.29,Good
4084668,13200,13200, 60 months,22.47,368.11,10+ years,RENT,58480.0,Current,debt_consolidation,VA,26.33,0.0,1995-12-29 08:23:00,61.0,13.0,10894.0,40.0,11884.69,3677.6,1315.31,2362.29,Good
4084905,9600,9600, 36 months,18.75,350.69,7 years,RENT,68000.0,Current,debt_consolidation,MD,15.02,0.0,2006-11-01 06:10:00,24.0,13.0,3519.0,20.0,7215.77,3850.79,2384.22,1466.57,Good
4085075,8000,8000, 36 months,16.29,282.41,< 1 year,RENT,35000.0,Charged Off,debt_consolidation,NJ,22.26,1.0,1995-07-03 10:46:00,12.0,6.0,13290.0,23.0,0.0,1410.4,891.92,518.48,Bad
4085323,7875,7875, 36 months,15.8,276.09,8 years,RENT,36000.0,Current,credit_card,FL,14.03,0.0,2004-02-21 01:53:00,,5.0,11577.0,11.0,6051.85,2750.8,1823.15,927.65,Good
4094644,7200,7200, 36 months,14.33,247.24,6 years,RENT,80000.0,Current,debt_consolidation,NY,3.8,0.0,2004-02-15 06:36:00,,9.0,4599.0,14.0,5318.61,2716.34,1881.39,834.95,Good
4094853,13000,13000, 36 months,16.29,458.91,10+ years,RENT,62000.0,Current,debt_consolidation,OH,11.28,0.0,2002-08-24 06:09:00,,5.0,16195.0,15.0,9678.69,5040.11,3321.31,1718.8,Good
4095078,2700,2700, 36 months,19.05,99.04,3 years,RENT,40000.0,Current,debt_consolidation,NY,1.95,0.0,2009-05-20 08:25:00,,7.0,869.0,7.0,2031.13,1088.54,668.87,419.67,Good
4095376,20000,20000, 36 months,8.9,635.07,5 years,RENT,200000.0,Current,house,IL,4.7,0.0,1994-06-09 08:46:00,42.0,14.0,45308.0,43.0,14972.16,6344.1,5027.84,1316.26,Good
4104672,8000,8000, 36 months,13.11,269.98,3 years,MORTGAGE,56000.0,Current,debt_consolidation,MD,17.06,2.0,2005-07-09 08:33:00,12.0,11.0,13556.0,17.0,5878.23,2969.78,2121.76,848.02,Good
4104900,5600,5600, 36 months,12.12,186.33,7 years,MORTGAGE,41000.0,Current,debt_consolidation,DE,9.42,0.0,2000-01-08 06:05:00,,19.0,3461.0,37.0,4100.77,2046.13,1499.23,546.9,Good
4105187,25200,25200, 60 months,23.63,719.56,10+ years,MORTGAGE,67000.0,Current,debt_consolidation,WA,19.45,2.0,1994-12-07 11:35:00,15.0,7.0,1398.0,28.0,22488.32,7910.16,2711.68,5198.48,Good
4105483,7000,7000, 36 months,15.31,243.73,2 years,RENT,65000.0,Current,credit_card,IL,19.27,0.0,2001-07-02 12:54:00,,13.0,26734.0,22.0,5364.31,2436.9,1635.69,801.21,Good
4114753,22000,22000, 36 months,17.77,792.82,9 years,RENT,57500.0,Current,debt_consolidation,NY,16.75,0.0,2001-05-31 11:18:00,,9.0,25495.0,12.0,16466.32,8718.62,5533.68,3184.94,Good
4114873,12000,12000, 36 months,13.11,404.97,8 years,MORTGAGE,98000.0,Current,home_improvement,CO,10.81,0.0,1995-10-30 02:15:00,52.0,7.0,11921.0,19.0,8822.54,4447.37,3177.46,1269.91,Good
4115062,24000,24000, 36 months,7.62,747.88,6 years,MORTGAGE,107000.0,Current,debt_consolidation,DC,7.97,0.0,1999-01-15 03:31:00,,5.0,29661.0,14.0,17237.74,8226.68,6762.26,1464.42,Good
4115288,18000,18000, 60 months,15.8,435.82,3 years,MORTGAGE,60000.0,Current,credit_card,MI,26.96,0.0,2005-04-12 06:23:00,,12.0,15494.0,22.0,15665.53,4789.12,2334.47,2454.65,Good
4124590,12000,12000, 36 months,12.12,399.26,6 years,MORTGAGE,145000.0,Current,home_improvement,CA,12.73,0.0,2005-06-09 09:42:00,26.0,24.0,11263.0,39.0,8784.8,4388.16,3215.2,1172.96,Good
4124789,10000,10000, 36 months,18.75,365.3,4 years,MORTGAGE,97476.0,Current,other,TX,13.39,0.0,2000-11-17 10:44:00,32.0,16.0,15883.0,26.0,7756.22,3653.0,2243.78,1409.22,Good
4124967,3000,3000, 36 months,18.49,109.2,10+ years,RENT,43000.0,Current,debt_consolidation,TX,27.43,0.0,1996-09-24 11:27:00,,19.0,16337.0,28.0,2251.36,1201.2,748.64,452.56,Good
4125157,20500,20500, 36 months,14.09,701.54,10+ years,MORTGAGE,47000.0,Current,debt_consolidation,NC,27.97,0.0,1995-12-31 10:42:00,,7.0,27187.0,19.0,15642.1,7012.9,4857.9,2155.0,Good
4125395,19400,19400, 36 months,17.77,699.13,10+ years,RENT,76000.0,Current,debt_consolidation,CA,31.09,0.0,2000-01-09 12:22:00,,17.0,20463.0,32.0,15006.08,6986.53,4393.92,2592.61,Good
4134755,13775,13775, 36 months,19.72,509.97,7 years,RENT,52000.0,Fully Paid,credit_card,NY,34.96,1.0,1998-01-23 04:22:00,3.0,15.0,12512.0,43.0,0.0,14859.47,13775.0,1084.47,Good
4144843,20150,20150, 60 months,23.76,576.88,10+ years,RENT,46011.0,Late (31-120 days),credit_card,MI,26.37,0.0,2002-04-01 11:01:00,,11.0,22505.0,25.0,18628.04,4643.88,1521.96,3121.92,Bad
4154698,18000,18000, 60 months,15.31,431.16,< 1 year,RENT,70000.0,Current,debt_consolidation,MN,19.66,0.0,2001-10-01 08:22:00,,10.0,15643.0,28.0,15636.44,4742.76,2363.56,2379.2,Good
4154886,18000,18000, 36 months,10.16,582.17,10+ years,MORTGAGE,70000.0,Current,debt_consolidation,SC,33.58,0.0,1992-07-20 01:15:00,,22.0,61662.0,43.0,13543.93,5809.8,4456.07,1353.73,Good
4155114,7000,7000, 36 months,18.49,254.8,5 years,RENT,36000.0,Current,credit_card,NY,9.17,0.0,2002-01-29 03:50:00,57.0,8.0,7209.0,21.0,5253.18,2802.8,1746.82,1055.98,Good
4155247,14300,14300, 36 months,15.8,501.34,< 1 year,MORTGAGE,47500.0,Current,debt_consolidation,NY,20.51,0.0,2004-06-17 07:28:00,,9.0,7593.0,13.0,10625.18,5507.64,3674.82,1832.82,Good
4155405,7000,7000, 36 months,10.16,226.4,1 year,RENT,60000.0,Current,debt_consolidation,NY,21.18,0.0,1987-01-19 05:22:00,,18.0,32958.0,37.0,5266.75,2259.8,1733.25,526.55,Good
4155618,14000,14000, 36 months,15.8,490.82,5 years,RENT,70000.0,Current,debt_consolidation,CA,11.18,0.0,2004-08-17 10:50:00,,14.0,13313.0,26.0,9455.23,6272.46,4544.77,1727.69,Good
4155815,2700,2700, 36 months,23.28,104.92,10+ years,RENT,29000.0,Current,other,CA,29.17,2.0,1999-07-15 04:20:00,8.0,5.0,6319.0,14.0,1406.2,1769.28,1293.8,475.48,Good
4155988,12000,12000, 36 months,19.72,444.26,10+ years,RENT,72000.0,Fully Paid,other,CA,4.43,0.0,2001-05-05 06:06:00,,5.0,8706.0,8.0,0.0,12764.17,12000.0,764.17,Good
4156189,29175,29175, 60 months,21.98,805.46,4 years,OWN,65000.0,Current,debt_consolidation,AL,33.14,0.0,1990-12-01 07:15:00,,23.0,54410.0,36.0,26229.88,8053.8,2945.12,5108.68,Good
4156376,11100,11100, 36 months,14.33,381.16,2 years,RENT,33000.0,Current,debt_consolidation,TX,17.62,0.0,1999-06-16 10:58:00,,10.0,16675.0,16.0,8484.87,3798.7,2615.13,1183.57,Good
4156625,14000,14000, 36 months,19.72,518.3,10+ years,RENT,55000.0,Current,other,TN,26.33,0.0,1997-01-27 03:57:00,,11.0,8099.0,20.0,10895.26,5182.4,3104.74,2077.66,Good
4156799,21000,21000, 60 months,8.9,434.91,7 years,MORTGAGE,83000.0,Current,credit_card,NJ,15.31,0.0,2001-05-06 09:30:00,,17.0,23482.0,25.0,18113.36,4349.1,2886.64,1462.46,Good
4157005,28625,28625, 36 months,15.31,996.65,Not Specify,MORTGAGE,64080.0,Current,debt_consolidation,SC,24.31,0.0,1986-01-28 09:50:00,,24.0,25209.0,59.0,21937.18,9963.9,6687.82,3276.08,Good
4157203,7125,7125, 36 months,19.72,263.78,10+ years,RENT,70000.0,Current,other,CA,11.22,0.0,1996-05-03 02:54:00,57.0,9.0,3581.0,28.0,5545.0,2637.3,1580.0,1057.3,Good
4157413,2000,2000, 36 months,15.8,70.12,5 years,RENT,72000.0,Current,other,CA,17.45,0.0,1992-11-20 08:39:00,,7.0,3463.0,12.0,1536.85,698.8,463.15,235.65,Good
4164701,22000,22000, 60 months,15.8,532.67,8 years,MORTGAGE,63929.92,Current,debt_consolidation,MD,16.29,0.0,2000-09-06 01:04:00,,10.0,30114.0,28.0,19425.85,5316.3,2574.15,2742.15,Good
4164866,25000,25000, 60 months,13.11,570.24,4 years,MORTGAGE,80000.0,Current,credit_card,GA,21.57,0.0,1988-01-13 11:38:00,28.0,16.0,17847.0,30.0,21547.22,6272.64,3452.78,2819.86,Good
4165073,8000,8000, 36 months,14.33,274.71,10+ years,RENT,45000.0,Current,debt_consolidation,NY,16.88,1.0,1994-01-13 12:57:00,14.0,11.0,12692.0,24.0,6115.22,2737.8,1884.78,853.02,Good
4165292,18000,18000, 60 months,14.33,421.92,3 years,MORTGAGE,90000.0,Current,debt_consolidation,MN,16.15,0.0,2000-02-09 07:44:00,73.0,17.0,9760.0,27.0,15815.46,4219.2,2184.54,2034.66,Good
4165504,20000,20000, 60 months,17.27,499.96,10+ years,MORTGAGE,75000.0,Current,debt_consolidation,SC,14.94,1.0,1995-08-05 08:37:00,1.0,12.0,19082.0,34.0,17735.95,4999.6,2264.05,2735.55,Good
4165680,23050,23050, 36 months,11.14,756.16,2 years,MORTGAGE,150000.0,Current,credit_card,GA,18.74,0.0,1998-08-19 12:00:00,,13.0,45743.0,23.0,17396.01,7561.6,5653.99,1907.61,Good
4165825,2900,2900, 36 months,20.49,108.5,10+ years,MORTGAGE,33000.0,Current,other,AL,26.0,0.0,1996-08-01 12:01:00,,13.0,5078.0,29.0,2263.84,1083.1,636.16,446.94,Good
4166000,3000,3000, 36 months,15.31,104.46,1 year,RENT,40000.0,Current,small_business,CA,18.77,0.0,2003-09-28 12:19:00,,13.0,1949.0,26.0,2299.23,1044.0,700.77,343.23,Good
4166211,15000,15000, 60 months,22.95,422.43,8 years,MORTGAGE,61000.0,Current,debt_consolidation,FL,25.87,0.0,2000-11-07 04:12:00,,21.0,20439.0,33.0,13361.34,4636.63,1638.66,2997.97,Good
4166428,20000,20000, 36 months,7.9,625.81,10+ years,OWN,109000.0,Current,house,OH,6.53,1.0,1990-02-03 10:07:00,21.0,9.0,4344.0,37.0,14909.58,6258.1,5090.42,1167.68,Good
4166616,35000,35000, 60 months,21.0,946.87,< 1 year,MORTGAGE,125000.0,Late (31-120 days),debt_consolidation,TX,14.55,0.0,1997-12-23 02:02:00,76.0,9.0,25766.0,25.0,32161.26,7559.2,2838.74,4720.46,Bad
4166819,34975,34975, 36 months,13.11,1180.3,6 years,RENT,135000.0,Fully Paid,credit_card,CA,13.63,0.0,1997-12-23 06:43:00,,9.0,44832.0,30.0,0.0,36094.98,34975.0,1119.98,Good
4167040,25000,25000, 60 months,17.77,631.72,10+ years,MORTGAGE,78000.0,Current,credit_card,OH,20.75,0.0,2000-12-08 08:53:00,,12.0,44321.0,38.0,22203.56,6317.2,2796.44,3520.76,Good
4167278,9000,9000, 36 months,15.31,313.36,5 years,OWN,45000.0,Current,debt_consolidation,FL,7.55,1.0,1995-09-06 02:00:00,11.0,5.0,8364.0,21.0,6897.37,3132.6,2102.63,1029.97,Good
4167449,6625,6625, 36 months,8.9,210.37,10+ years,MORTGAGE,62000.0,Current,credit_card,MA,11.19,0.0,1989-11-07 06:13:00,26.0,13.0,5856.0,23.0,4961.41,2099.1,1663.59,435.51,Good
4174714,28000,28000, 60 months,23.28,793.85,10+ years,MORTGAGE,97000.0,Current,debt_consolidation,CA,16.91,0.0,2000-07-08 08:49:00,42.0,9.0,22039.0,39.0,24959.22,8732.35,3040.78,5691.57,Good
4175002,14675,14675, 36 months,16.29,518.04,3 years,RENT,43680.0,Current,credit_card,TN,24.34,0.0,2002-09-26 02:04:00,,12.0,12568.0,29.0,1014.56,15174.66,13660.44,1514.22,Good
4175189,3975,3975, 36 months,22.47,152.78,Not Specify,MORTGAGE,48000.0,Current,other,NY,6.15,0.0,2007-10-01 07:27:00,,7.0,3723.0,7.0,3122.09,1527.8,852.91,674.89,Good
4175302,19750,19750, 36 months,15.8,692.41,10+ years,RENT,45000.0,Current,credit_card,CA,19.36,0.0,2004-03-19 07:06:00,,15.0,12183.0,19.0,15164.91,6918.1,4585.09,2333.01,Good
4175470,19300,19300, 60 months,16.29,472.32,10+ years,RENT,59000.0,Current,debt_consolidation,NJ,21.8,0.0,2000-06-09 08:07:00,,17.0,8433.0,27.0,16824.46,5192.12,2475.54,2716.58,Good
4175611,18250,18250, 60 months,15.31,437.15,4 years,MORTGAGE,52000.0,Late (31-120 days),debt_consolidation,IL,13.72,0.0,2001-04-05 10:32:00,,10.0,7512.0,15.0,16545.64,3486.96,1704.36,1782.6,Bad
4175772,28000,28000, 36 months,8.9,889.09,2 years,MORTGAGE,220000.0,Current,home_improvement,NJ,8.25,0.0,2006-06-08 01:59:00,,11.0,18245.0,15.0,20961.08,8881.7,7038.92,1842.78,Good
4175920,28000,28000, 36 months,14.09,958.2,6 years,MORTGAGE,91000.0,Current,debt_consolidation,TN,25.78,1.0,1994-07-11 04:43:00,8.0,18.0,13989.0,44.0,21366.82,9575.7,6633.18,2942.52,Good
4176063,24000,24000, 36 months,14.09,821.32,1 year,RENT,80000.0,Current,debt_consolidation,MO,28.25,2.0,2002-03-01 07:06:00,19.0,15.0,16266.0,36.0,18310.62,8213.2,5689.38,2523.82,Good
4176241,10500,10500, 36 months,17.77,378.39,6 years,OWN,35000.0,Current,credit_card,FL,31.13,0.0,2007-03-06 07:02:00,,15.0,14391.0,20.0,8116.8,3783.3,2383.2,1400.1,Good
4176391,16000,16000, 60 months,17.77,404.3,< 1 year,RENT,65000.0,Current,debt_consolidation,PA,23.72,1.0,2004-10-17 11:15:00,18.0,17.0,8324.0,22.0,14211.52,4040.2,1788.48,2251.72,Good
4176526,25000,25000, 36 months,15.31,870.44,5 years,MORTGAGE,80000.0,Current,credit_card,TN,1.95,0.0,2008-04-29 04:36:00,,8.0,4477.0,12.0,19158.55,8702.9,5841.45,2861.45,Good
4176702,12000,12000, 36 months,15.31,417.81,10+ years,RENT,53000.0,Current,credit_card,NJ,13.9,0.0,1986-02-24 05:30:00,42.0,9.0,12281.0,19.0,8895.14,4595.91,3104.85,1491.06,Good
4176979,10000,10000, 36 months,12.12,332.72,2 years,RENT,63000.0,Current,debt_consolidation,IL,9.77,0.0,1997-01-04 11:46:00,,15.0,11118.0,22.0,7576.05,3325.2,2423.95,901.25,Good
4177158,7000,7000, 36 months,13.11,236.23,1 year,RENT,54575.0,Current,debt_consolidation,WA,4.71,0.0,2003-06-27 09:30:00,,6.0,7278.0,12.0,5321.58,2362.3,1678.42,683.88,Good
4177291,16000,16000, 60 months,22.95,450.59,1 year,RENT,98126.0,Current,debt_consolidation,PA,12.2,1.0,1999-10-15 04:46:00,17.0,7.0,5826.0,31.0,14426.63,4495.8,1573.37,2922.43,Good
4184690,10000,10000, 60 months,23.83,286.7,3 years,MORTGAGE,85000.0,Current,other,IN,16.8,0.0,2003-11-20 05:57:00,,6.0,8102.0,15.0,9037.82,2860.9,962.18,1898.72,Good
4184828,4800,4800, 36 months,6.62,147.38,10+ years,MORTGAGE,90000.0,Current,debt_consolidation,CT,14.95,0.0,1995-11-02 10:11:00,,17.0,6390.0,36.0,3432.8,1621.18,1367.2,253.98,Good
4185093,15000,15000, 36 months,15.8,525.88,10+ years,RENT,68000.0,Current,debt_consolidation,TX,28.5,0.0,2000-02-10 02:27:00,,22.0,20833.0,43.0,11144.68,5778.18,3855.32,1922.86,Good
4185261,20000,20000, 60 months,15.8,484.24,7 years,MORTGAGE,45000.0,Current,debt_consolidation,FL,15.2,0.0,1998-12-18 04:02:00,,8.0,14268.0,16.0,17447.03,5022.63,2552.97,2469.66,Good
4185407,2200,2200, 36 months,15.8,77.13,2 years,MORTGAGE,69476.0,Current,major_purchase,SC,9.81,1.0,2001-10-02 06:35:00,5.0,10.0,3680.0,24.0,1635.04,846.73,564.96,281.77,Good
4185522,13250,13250, 36 months,11.14,434.67,10+ years,MORTGAGE,44000.0,Current,credit_card,CA,17.35,0.0,2008-01-29 12:39:00,,8.0,9263.0,11.0,10000.24,4346.2,3249.76,1096.44,Good
4185697,6625,6625, 36 months,16.29,233.87,3 years,RENT,28000.0,Current,car,NJ,8.79,0.0,2007-06-03 12:16:00,,8.0,7998.0,12.0,5095.5,2337.1,1529.5,807.6,Good
4185872,21500,21500, 60 months,21.98,593.57,2 years,RENT,53500.0,Current,debt_consolidation,TX,19.58,0.0,1992-10-19 04:09:00,,8.0,30302.0,19.0,19090.12,6528.67,2409.88,4118.79,Good
4186042,12000,12000, 60 months,16.29,293.67,5 years,MORTGAGE,40560.0,Fully Paid,debt_consolidation,FL,6.86,0.0,1999-10-13 06:59:00,,7.0,10044.0,21.0,0.0,13544.89066,12000.0,1544.89,Good
4186212,15000,15000, 36 months,7.62,467.43,5 years,MORTGAGE,56320.0,Fully Paid,home_improvement,FL,19.24,0.0,2008-08-27 06:25:00,,12.0,189.0,15.0,0.0,15844.33,15000.0,844.33,Good
4186406,20000,20000, 36 months,8.9,635.07,9 years,MORTGAGE,85000.0,Current,debt_consolidation,KS,19.02,3.0,1994-05-13 11:42:00,15.0,19.0,11999.0,33.0,14972.0,6344.3,5028.0,1316.3,Good
4186562,7750,7750, 36 months,17.27,277.36,1 year,RENT,40000.0,Current,debt_consolidation,NJ,30.45,0.0,2005-12-12 05:32:00,,12.0,5456.0,19.0,5984.16,2767.3,1765.84,1001.46,Good
4186730,19650,19650, 60 months,17.27,491.22,10+ years,MORTGAGE,55000.0,Current,credit_card,TX,21.14,0.0,2000-06-10 05:54:00,,6.0,14021.0,25.0,17428.19,4906.2,2221.81,2684.39,Good
4186926,10825,10825, 36 months,14.09,370.45,10+ years,MORTGAGE,52000.0,Late (31-120 days),debt_consolidation,CT,25.27,0.0,1999-06-17 08:27:00,41.0,10.0,9751.0,20.0,8531.82,3330.18,2293.18,1037.0,Bad
4187077,25000,25000, 60 months,20.49,669.19,10+ years,MORTGAGE,115000.0,Current,debt_consolidation,MT,17.2,0.0,1997-11-24 05:40:00,,10.0,22226.0,21.0,22382.94,6689.3,2617.06,4072.24,Good
4187264,34500,34500, 60 months,15.8,835.32,10+ years,MORTGAGE,100500.0,Current,debt_consolidation,MD,28.62,0.0,1998-03-24 12:56:00,,21.0,26670.0,43.0,30397.39,8404.14,4102.6,4301.54,Good
4194589,16000,16000, 60 months,15.31,383.25,10+ years,RENT,42000.0,Current,debt_consolidation,OH,29.26,0.0,2000-08-06 07:44:00,,15.0,19437.0,44.0,14107.77,3821.7,1892.23,1929.47,Good
4194825,9800,9800, 36 months,17.77,353.17,10+ years,MORTGAGE,74000.0,Current,debt_consolidation,MD,13.78,0.0,1998-03-21 10:00:00,27.0,13.0,9126.0,38.0,5863.09,5031.7,3936.91,1094.79,Good
4194997,23400,23400, 36 months,8.9,743.03,10+ years,MORTGAGE,95000.0,Current,credit_card,KY,7.25,0.0,1994-01-11 01:06:00,,9.0,17733.0,20.0,17519.33,7420.2,5880.67,1539.53,Good
4195136,20000,20000, 36 months,6.03,608.72,7 years,MORTGAGE,97000.0,Fully Paid,home_improvement,WV,5.51,0.0,2000-01-10 03:37:00,,4.0,202.0,18.0,0.0,20888.16027,20000.0,888.16,Good
4195316,18000,18000, 60 months,17.77,454.84,2 years,RENT,72000.0,Current,credit_card,CA,15.77,0.0,1998-12-19 07:02:00,38.0,6.0,4118.0,25.0,15987.65,4545.9,2012.35,2533.55,Good
4195444,8400,8400, 36 months,14.33,288.45,10+ years,MORTGAGE,40000.0,Current,debt_consolidation,KY,20.64,0.0,2001-07-04 05:23:00,,9.0,6505.0,21.0,6209.45,3162.65,2190.55,972.1,Good
4195563,35000,35000, 60 months,21.49,956.55,10+ years,MORTGAGE,130500.0,Fully Paid,debt_consolidation,SC,23.18,0.0,1994-02-11 08:00:00,,21.0,50462.0,52.0,0.0,39259.14,35000.0,4259.14,Good
4195692,13450,13450, 60 months,16.29,329.16,10+ years,MORTGAGE,109000.0,Current,debt_consolidation,MD,14.15,1.0,1992-07-21 04:23:00,8.0,12.0,18094.0,40.0,11725.73,3616.36,1724.27,1892.09,Good
4195855,28100,28100, 60 months,19.72,740.11,10+ years,RENT,62497.0,Current,debt_consolidation,NY,22.79,0.0,1993-09-14 01:29:00,,8.0,29440.0,19.0,24779.25,8128.11,3320.75,4807.36,Good
4196052,9600,9600, 36 months,13.11,323.98,7 years,RENT,50000.0,Current,debt_consolidation,NY,12.45,0.0,2000-12-11 07:19:00,,12.0,8636.0,17.0,7298.09,3239.8,2301.91,937.89,Good
4196190,21000,21000, 36 months,8.9,666.82,4 years,MORTGAGE,99999.0,Current,credit_card,GA,16.11,0.0,1989-08-06 08:12:00,34.0,15.0,35328.0,37.0,10090.6,12335.02,10909.39,1425.63,Good
4196351,17700,17700, 60 months,15.8,428.56,5 years,RENT,60000.0,Current,debt_consolidation,OK,19.5,0.0,1988-11-10 06:12:00,,8.0,16168.0,16.0,15625.09,4285.2,2074.91,2210.29,Good
4196544,9450,9450, 60 months,21.98,260.9,6 years,MORTGAGE,80000.0,Current,other,IL,19.77,0.0,1999-09-14 11:07:00,39.0,7.0,657.0,44.0,8495.9,2609.0,954.1,1654.9,Good
4196758,3450,3450, 36 months,15.31,120.12,2 years,RENT,40000.0,Current,debt_consolidation,FL,26.55,0.0,2006-07-09 03:32:00,,9.0,5354.0,12.0,2643.75,1201.2,806.25,394.95,Good
4196939,12875,12875, 36 months,7.62,401.21,10+ years,MORTGAGE,85000.0,Current,debt_consolidation,CA,16.08,0.0,1988-08-12 08:42:00,,14.0,29176.0,36.0,9587.62,4012.1,3287.38,724.72,Good
4197118,2500,2500, 36 months,21.0,94.19,8 years,RENT,27000.0,Current,credit_card,PA,25.2,0.0,1996-01-05 04:39:00,51.0,7.0,4344.0,22.0,1953.97,941.9,546.03,395.87,Good
4197419,10000,10000, 36 months,14.09,342.22,6 years,MORTGAGE,52000.0,Current,credit_card,OH,15.09,0.0,1995-12-07 02:19:00,,12.0,19717.0,26.0,7635.76,3413.0,2364.24,1048.76,Good
4214749,18000,18000, 36 months,11.14,590.5,7 years,OWN,74000.0,Current,debt_consolidation,NY,10.34,0.0,2003-01-28 10:01:00,,9.0,27093.0,15.0,13584.97,5904.6,4415.03,1489.57,Good
4214992,12875,12875, 36 months,13.11,434.5,10+ years,MORTGAGE,75689.0,Current,debt_consolidation,TX,25.29,1.0,1998-02-23 05:24:00,2.0,10.0,3595.0,59.0,9787.84,4345.0,3087.16,1257.84,Good
4215179,20000,20000, 36 months,6.62,614.08,10+ years,MORTGAGE,85000.0,Current,home_improvement,FL,6.85,0.0,1994-02-17 02:06:00,,14.0,945.0,33.0,14835.62,6140.8,5164.38,976.42,Good
4215384,18000,18000, 36 months,11.14,590.5,6 years,RENT,67000.0,Current,credit_card,VT,25.41,1.0,1998-11-24 04:25:00,9.0,14.0,13084.0,43.0,13584.67,5905.0,4415.33,1489.67,Good
4215639,20675,20675, 36 months,8.9,656.5,8 years,MORTGAGE,117500.0,Current,debt_consolidation,NY,27.28,0.0,1996-07-06 04:38:00,40.0,25.0,36991.0,41.0,15478.84,6556.5,5196.16,1360.34,Good
4224682,3900,3900, 36 months,19.72,144.39,1 year,RENT,40000.0,Current,debt_consolidation,IL,27.3,0.0,2008-04-01 09:07:00,,6.0,5431.0,11.0,3036.02,1442.1,863.98,578.12,Good
4224965,16675,16675, 60 months,23.28,472.77,2 years,RENT,40000.0,Charged Off,debt_consolidation,FL,32.92,1.0,1996-12-30 03:48:00,13.0,19.0,18506.0,39.0,0.0,2350.8,771.62,1579.18,Bad
4225179,15000,15000, 36 months,7.62,467.43,10+ years,MORTGAGE,90000.0,Current,debt_consolidation,NV,14.31,0.0,2001-04-09 09:10:00,,14.0,15569.0,16.0,11170.03,4674.3,3829.97,844.33,Good
4225360,24000,24000, 36 months,7.62,747.88,2 years,RENT,112000.0,Current,major_purchase,NJ,0.85,0.0,2004-01-26 12:07:00,68.0,7.0,1046.0,15.0,17872.13,7478.8,6127.87,1350.93,Good
4225572,10000,10000, 36 months,12.12,332.72,10+ years,RENT,44219.33,Current,credit_card,NJ,10.12,0.0,2003-07-29 08:16:00,,4.0,18520.0,6.0,7577.95,3322.6,2422.05,900.55,Good
4234634,5650,5650, 36 months,14.33,194.02,3 years,OWN,46000.0,Current,debt_consolidation,CA,20.17,4.0,2005-10-14 08:09:00,14.0,7.0,2701.0,12.0,4314.29,1940.2,1335.71,604.49,Good
4234800,21000,21000, 36 months,8.9,666.82,10+ years,OWN,90000.0,Fully Paid,debt_consolidation,CT,5.19,2.0,1998-05-24 12:09:00,8.0,14.0,12907.0,34.0,0.0,21190.59,20999.99,190.6,Good
4235004,32000,32000, 60 months,16.29,783.12,8 years,MORTGAGE,95000.0,Current,debt_consolidation,GA,20.3,0.0,1997-11-25 05:08:00,44.0,10.0,27455.0,31.0,28294.1,7826.5,3705.9,4120.6,Good
4235222,18200,18200, 60 months,13.11,415.14,10+ years,MORTGAGE,50000.0,Current,home_improvement,FL,20.25,0.0,1997-01-30 08:51:00,,14.0,15019.0,22.0,15928.11,4150.2,2271.89,1878.31,Good
4235411,11000,11000, 36 months,16.29,388.31,7 years,RENT,45000.0,Current,credit_card,OR,22.4,0.0,1997-10-27 03:50:00,53.0,11.0,6153.0,31.0,8463.59,3875.7,2536.41,1339.29,Good
4235615,30000,30000, 60 months,21.98,828.23,10+ years,OWN,75000.0,Current,credit_card,CT,14.09,0.0,1987-09-21 09:57:00,,17.0,22060.0,24.0,26971.92,8280.8,3028.08,5252.72,Good
4244564,10750,10750, 36 months,10.16,347.69,5 years,MORTGAGE,71000.0,Late (31-120 days),debt_consolidation,TX,22.07,1.0,2004-02-22 02:38:00,22.0,10.0,4036.0,26.0,8106.39,3469.34,2643.61,808.35,Bad
4244772,6250,6250, 36 months,17.77,225.24,10+ years,RENT,23000.0,Charged Off,debt_consolidation,NH,17.32,2.0,1996-12-30 10:13:00,9.0,8.0,11737.0,19.0,0.0,450.32,267.25,183.07,Bad
4244979,24000,24000, 36 months,8.9,762.08,3 years,MORTGAGE,140000.0,Current,debt_consolidation,OH,22.1,0.0,1994-12-11 04:15:00,,9.0,34425.0,32.0,17972.48,7605.5,6027.52,1577.98,Good
4245179,35000,35000, 60 months,21.98,966.27,< 1 year,RENT,120000.0,Current,debt_consolidation,NY,16.87,0.0,1989-12-08 08:11:00,,7.0,13652.0,19.0,31466.91,9661.8,3533.09,6128.71,Good
